Independent Variable,Dependent Variable,Dependent Variable Slug,Cpus Per Node,Num Simels Per Cpu,Slope Estimate,Slope Estimate 95% CI Lower Bound,Slope Estimate 95% CI Upper Bound,Absolute Effect Size,Absolute Effect Size 95% CI Lower Bound,Absolute Effect Size 95% CI Upper Bound,Absolute Effect Size 95% CI Width,Relative Effect Size,Relative Effect Size 95% CI Lower Bound,Relative Effect Size 95% CI Upper Bound,Relative Effect Size 95% CI Width,Intercept Estimate,Intercept Estimate 95% CI Lower Bound,Intercept Estimate 95% CI Upper Bound,R^2,p,Significant?,Significant Effect Sign,n,Filter,Num Processes,Num Processes Prettyprint,Regression Model,Statistic
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,1,6532.99777449777,4787.099855262608,8278.895693732931,6532.99777449777,4787.099855262608,8278.895693732931,3491.7958384703234,0.09449145128778229,0.06923927244381625,0.11974363013174831,0.05050435768793206,59484.277147889836,53311.595858136505,65656.95843764317,0.774443621817368,3.1401160817650166e-07,True,+,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,1,2048,-107842.42962570838,-213865.63415979774,-1819.2250916190096,-107842.42962570838,-213865.63415979774,-1819.2250916190096,212046.40906817873,-0.05004895781437697,-0.09925362530460873,-0.0008442903241452059,0.09840933498046352,2734100.668687488,2359252.0342415734,3108949.3031334025,0.20236263790429898,0.0465796458227654,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,1,2048,-109791.75648120977,-218919.42962270518,-664.0833397143579,-109791.75648120977,-218919.42962270518,-664.0833397143579,218255.34628299082,-0.05039083175987588,-0.10047687094771737,-0.00030479257203440256,0.10017207837568297,2758043.582707589,2372218.9942402868,3143868.1711748913,0.1988519393582423,0.04876164221272076,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,1,2048,-0.018676952685671155,-0.07168534514185987,0.03433143977051756,-0.018676952685671155,-0.07168534514185987,0.03433143977051756,0.10601678491237743,-0.014882259318912081,-0.057120661690455855,0.02735614305263169,0.08447680474308755,1.2279460319545281,1.0405330631266838,1.4153590007823724,0.02954246138869654,0.46870187416834386,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,1,2048,-0.016176813776967836,-0.06901812311443292,0.036664495560497244,-0.016176813776967836,-0.06901812311443292,0.036664495560497244,0.10568261867493017,-0.012470536067352902,-0.053205347200384605,0.028264275065678794,0.0814696222660634,1.2467036767956121,1.0598814359991242,1.4335259175921,0.022465611533683094,0.5282197838478219,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,1,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,1,2048,0.027644724686457622,-0.0030185091126729395,0.05830795848558819,0.027644724686457622,-0.0030185091126729395,0.05830795848558819,0.06132646759826113,0.04466163385035379,-0.0048765741128974065,0.09419984181360498,0.09907641592650239,0.5776803311051123,0.4692694283427435,0.6860912338674812,0.1661894289578204,0.07439538170307641,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,1,2048,-80873.65433317341,-92361.19991857717,-69386.10874776966,-80873.65433317341,-92361.19991857717,-69386.10874776966,22975.091170807515,-0.04739686455907349,-0.05412926272652255,-0.040664466391624444,0.013464796334898103,2307375.2064956776,2266760.5995825347,2347989.8134088204,0.9239755202880918,1.630254221852339e-11,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,2048,-77382.10663333838,-89504.28639105272,-65259.926875624034,-77382.10663333838,-89504.28639105272,-65259.926875624034,24244.35951542869,-0.0462449269766878,-0.05348935779000279,-0.039000496163372804,0.014488861626629983,2258132.5545237516,2215274.176976541,2300990.932070962,0.9090275256863914,8.260896577182584e-11,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,1,22844.42093698412,693.1299085583778,44995.711965409864,22844.42093698412,693.1299085583778,44995.711965409864,44302.58205685149,0.0507588608406974,0.0015400908900291322,0.09997763079136568,0.09843753990133655,343475.83630525146,265159.1958140686,421792.4767964343,0.2068535490007093,0.04392444900873285,True,+,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,1,23216.7436799664,-181.75262453152754,46615.23998446432,23216.7436799664,-181.75262453152754,46615.23998446432,46796.992608995846,0.051185511420088745,-0.0004007065403671231,0.10277172938054462,0.10317243592091174,343918.8515171852,261192.67448479094,426645.0285495795,0.19447115085132693,0.05162221506516077,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,1,-0.03458735153300463,-0.30129641922688327,0.23212171616087401,-0.03458735153300463,-0.30129641922688327,0.23212171616087401,0.5334181353877573,-0.005140444864267076,-0.04477930694863895,0.0344984172201048,0.07927772416874375,5.778392981487795,4.835434029636378,6.721351933339212,0.004106947255203108,0.7883755889506812,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,1,-0.06999615229443279,-0.3353746842088113,0.1953823796199457,-0.06999615229443279,-0.3353746842088113,0.1953823796199457,0.530757063828757,-0.010277134652694357,-0.0492411464878897,0.028686877182500983,0.07792802367039069,5.951827023839963,5.013572226350024,6.890081821329901,0.016773272599323596,0.5863033668370734,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,1,0.020925499170084867,0.007749204023900606,0.03410179431626913,0.020925499170084867,0.007749204023900606,0.03410179431626913,0.02635259029236852,0.41782958357435285,0.15473211243476195,0.6809270547139437,0.5261949422791817,0.01037804085972752,-0.03620719738418389,0.056963279103638936,0.3821291131027763,0.0036728432113983366,True,+,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,1,0.012266800758728685,-0.0010093086962777668,0.025542910213735136,0.012266800758728685,-0.0010093086962777668,0.025542910213735136,0.0265522189100129,0.03590102184667783,-0.0029539253361823897,0.07475596902953804,0.07770989436572043,0.3336809154037224,0.2867427802866729,0.38061905052077194,0.173107998303635,0.06805674922967281,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,1,-132.7888525727558,-2518.8359465529675,2253.258241407456,-132.7888525727558,-2518.8359465529675,2253.258241407456,4772.094187960423,-0.002017066021606339,-0.03826118159285177,0.034227049549639094,0.07248823114249087,71579.19327880885,63143.24287688953,80015.14368072816,0.0007588970651108973,0.9082173499536399,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,1,-65.05053562363082,-2383.3591584521773,2253.2580872049157,-65.05053562363082,-2383.3591584521773,2253.2580872049157,4636.617245657093,-0.001002305752503134,-0.03672305803320473,0.03471844652819846,0.07144150456140319,70534.1922776762,62337.73353724964,78730.65101810276,0.00019302909845775318,0.9536408556813287,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,2048,-72807.33405199036,-246461.61625820491,100846.9481542242,-72807.33405199036,-246461.61625820491,100846.9481542242,347308.5644124291,-0.04000307882905389,-0.13541525166232174,0.055409094004213955,0.1908243456665357,2671908.004260581,2057947.4016100974,3285868.6069110646,0.04132364744569128,0.39001170280736974,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,2048,-79283.87846230203,-257810.5664693756,99242.80954477153,-79283.87846230203,-257810.5664693756,99242.80954477153,357053.3760141471,-0.04305553794106481,-0.14000541902736924,0.05389434314523962,0.19389976217260885,2716143.2371281753,2084956.0785652914,3347330.3956910595,0.04613168016107905,0.36315643236571227,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,2048,0.0049934453526860045,-0.049199747368883835,0.059186638074255844,0.0049934453526860045,-0.049199747368883835,0.059186638074255844,0.10838638544313968,0.0038179282501918195,-0.03761753501135671,0.04525339151174035,0.08287092652309705,1.2950972334078674,1.10349536307001,1.486699103745725,0.0020775681643244726,0.8486707279633144,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,2048,0.0036383433754227923,-0.05415017067535289,0.061426857426198474,0.0036383433754227923,-0.05415017067535289,0.061426857426198474,0.11557702810155136,0.0027412355139981586,-0.040798340241069125,0.04628081126906544,0.08707915151013457,1.3307133452424635,1.1264000944424757,1.5350265960424514,0.0009710682352415123,0.896235538401137,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,2048,-0.025437952289022125,-0.08313511767421644,0.03225921309617219,-0.025437952289022125,-0.08313511767421644,0.03225921309617219,0.11539433077038863,-0.03600513571704517,-0.11767028889367219,0.045660017459581856,0.16333030635325405,0.7431440368517598,0.5391537523561967,0.9471343213473229,0.04549672487676093,0.3665591710103314,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,2048,-83095.37067371991,-108770.84567564703,-57419.89567179279,-83095.37067371991,-108770.84567564703,-57419.89567179279,51350.95000385424,-0.05545480823276145,-0.0725896802596003,-0.0383199362059226,0.034269744053677706,2179519.5092470385,2088742.9968267968,2270296.0216672802,0.7197630055229796,2.2871542754428e-06,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,2048,-79063.19181311486,-104634.76653102455,-53491.61709520516,-79063.19181311486,-104634.76653102455,-53491.61709520516,51143.14943581939,-0.05385660551701462,-0.071275560917736,-0.03643765011629325,0.03483791080144275,2132532.012545161,2042122.843101899,2222941.181988423,0.7009682810362796,4.149768101584582e-06,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Ordinary Least Squares Regression,mean
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,1,1,2942.498259728782,-27374.54361728231,33259.54013673987,2942.498259728782,-27374.54361728231,33259.54013673987,60634.083754022184,0.005464917101808214,-0.05084101955665047,0.06177085376026689,0.11261187331691735,467211.9954728807,360025.0659891257,574398.9249566358,,0.8407111947478564,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,1,1,3098.0727183140775,-26467.51515715613,32663.660593784283,3098.0727183140775,-26467.51515715613,32663.660593784283,59131.17575094041,0.0056983673897963395,-0.048682403214393745,0.06007913799398642,0.10876154120838016,467862.0579852442,363331.91960268514,572392.1963678033,,0.8282333054062446,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,1,1,-0.3921408497650985,-0.848296190395078,0.06401449086488098,-0.3921408497650985,-0.848296190395078,0.06401449086488098,0.912310681259959,-0.050532478529782474,-0.1093140616533921,0.008249104593827146,0.11756316624721924,7.0556865965787665,5.442933923409175,8.668439269748358,,0.08765467588452353,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,1,1,-0.3166840985435119,-0.8095206864867013,0.17615248939967743,-0.3166840985435119,-0.8095206864867013,0.17615248939967743,0.9856731758863787,-0.039646826852180725,-0.10134682050032559,0.022053166795964137,0.12339998729628973,6.8752734791808034,5.132833012423454,8.617713945938153,,0.19374947985021945,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,1,1,0.0,,,0.0,,,,,,,,0.0,,,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,1,1,0.016994337962606722,-0.008549089248183366,0.04253776517339681,0.016994337962606722,-0.008549089248183366,0.04253776517339681,0.051086854421580175,0.08781687493859663,-0.04417673127358845,0.21981048115078172,0.2639872124243702,0.19914009312953934,0.10883044015206637,0.2894497461070123,,0.17917256555821184,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,1,1,6369.9964530482175,3701.4403097418735,9038.552596354562,6369.9964530482175,3701.4403097418735,9038.552596354562,5337.112286612689,0.09097379724494677,0.05286252241029015,0.1290850720796034,0.07622254966931324,61193.48135561228,51758.71063106762,70628.25208015695,,8.987268339945893e-05,True,+,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,1,6497.654210943025,3961.002884193197,9034.305537692853,6497.654210943025,3961.002884193197,9034.305537692853,5073.302653499656,0.09402072912884091,0.057315512208403016,0.1307259460492788,0.0734104338408758,59625.651402108604,50657.234628855345,68594.06817536187,,4.0964013953503774e-05,True,+,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,1,2048,-96118.46087563716,-227645.39290370734,35408.47115243302,-96118.46087563716,-227645.39290370734,35408.47115243302,263053.86405614036,-0.045410560323101305,-0.10754962941099397,0.016728508764791365,0.12427813817578534,2696051.611030489,2231033.6833019364,3161069.538759042,,0.14209313854743327,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,1,2048,-102586.70942012194,-243296.60244188138,38123.18360163749,-102586.70942012194,-243296.60244188138,38123.18360163749,281419.78604351886,-0.04785757017141864,-0.11349992888597557,0.017784788543138298,0.13128471742911388,2736428.441524286,2238943.8438456855,3233913.039202886,,0.1429807066517846,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,1,2048,-0.0032178395930823277,-0.06327167592490945,0.056835996738744794,-0.0032178395930823277,-0.06327167592490945,0.056835996738744794,0.12010767266365424,-0.0026079015222679287,-0.051278597079774564,0.046062794035238705,0.09734139111501328,1.1669752839804621,0.9546529094479526,1.3792976585129717,,0.9116151787129926,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,1,2048,-0.0013840844203639835,-0.06092025562584009,0.05815208678511213,-0.0013840844203639835,-0.06092025562584009,0.05815208678511213,0.11907234241095221,-0.0010900339146606422,-0.04797766938558444,0.04579760155626316,0.0937752709418476,1.1914597170271715,0.9809675651007943,1.4019518689535486,,0.9615832451573794,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,1,2048,0.0,,,0.0,,,,,,,,0.0,,,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,1,2048,0.024024857010200316,-0.023509587753505222,0.07155930177390585,0.024024857010200316,-0.023509587753505222,0.07155930177390585,0.09506888952741108,0.03902644697358484,-0.03818943352892659,0.11624232747609625,0.15443176100502284,0.588539934133732,0.4204802929719641,0.7565995752954998,,0.3023445732581773,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,1,2048,-78757.5578246681,-94966.40380169025,-62548.71184764594,-78757.5578246681,-94966.40380169025,-62548.71184764594,32417.691954044305,-0.046138231418526965,-0.055633796128392435,-0.03664266670866149,0.018991129419730947,2298910.820461757,2241603.8959339536,2356217.7449895605,,6.497645399514334e-09,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,1,2048,-75026.879633997,-93531.77628864122,-56521.982979352775,-75026.879633997,-93531.77628864122,-56521.982979352775,37009.79330928845,-0.044832538843305667,-0.05589019580715422,-0.03377488187945711,0.02211531392769711,2248290.5512279454,2182865.8616796695,2313715.2407762213,,9.915126533494975e-08,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,1,23724.681274066443,-3124.202170200537,50573.56471833342,23724.681274066443,-3124.202170200537,50573.56471833342,53697.76688853396,0.052005211837977995,-0.006848344717850918,0.1108587683938069,0.11770711311165782,340835.05529399513,245909.91754035317,435760.1930476371,,0.07983392798898645,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,1,24093.592510943614,-9092.482807792818,57279.667829680046,24093.592510943614,-9092.482807792818,57279.667829680046,66372.15063747286,0.052382738867469164,-0.019768291190333173,0.1245337689252715,0.14430206011560467,342010.4314518293,224679.93695759895,459340.9259460597,,0.14456252339184553,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,1,0.00034694209276544364,-0.4154460476002959,0.41613993178582676,0.00034694209276544364,-0.4154460476002959,0.41613993178582676,0.8315859793861227,5.1693248578941476e-05,-0.061900116064209934,0.06200350256136781,0.12390361862557775,5.673590100610341,4.203539887701385,7.143640313519297,,0.9986205663420396,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,1,-0.016512930599552913,-0.4286806877437865,0.3956548265446807,-0.016512930599552913,-0.4286806877437865,0.3956548265446807,0.8243355142884672,-0.002416665293994217,-0.06273736415412719,0.05790403356613877,0.12064139772026596,5.79137735875512,4.33414427843943,7.248610439070809,,0.9338499158231172,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,1,0.018139639800973054,0.0038094518690721096,0.032469827732874,0.018139639800973054,0.0038094518690721096,0.032469827732874,0.028660375863801886,0.3296525620278812,0.06922935528709659,0.5900757687686657,0.5208464134815691,0.02152147833617432,-0.029143386975449694,0.07218634364779833,,0.015967711113644666,True,+,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,1,0.014395704910799556,-0.007069109837864459,0.035860519659463574,0.014395704910799556,-0.007069109837864459,0.035860519659463574,0.04292962949732804,0.04272033867690366,-0.02097811592339927,0.1064187932772066,0.12739690920060587,0.3272942029474955,0.2514046226190287,0.4031837832759623,,0.17587212281998488,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,1,295.22436023671685,-2833.907191242758,3424.3559117161913,295.22436023671685,-2833.907191242758,3424.3559117161913,6258.263102958949,0.004467514953482934,-0.042884410837602895,0.051819440744568755,0.09470385158217165,69823.41378517359,58760.26308879402,80886.56448155316,,0.8450976646699678,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,1,628.5405875569516,-2217.742808226214,3474.8239833401167,628.5405875569516,-2217.742808226214,3474.8239833401167,5692.566791566331,0.009703490938188878,-0.034237800499886936,0.05364478237626469,0.08788258287615162,67690.100010491,57626.968558806286,77753.23146217573,,0.6482497123639167,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Walltime Inlet (ns),latency-walltime-inlet-ns,4,2048,-130630.63669574773,-308773.7905259025,47512.5171344071,-130630.63669574773,-308773.7905259025,47512.5171344071,356286.3076603096,-0.07126963858169319,-0.1684612202077467,0.025921943044360327,0.19438316325210703,2903201.2148355776,2273370.054359277,3533032.3753118785,,0.14081356053760197,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Walltime Outlet (ns),latency-walltime-outlet-ns,4,2048,-148561.43203281032,-310375.8520678027,13252.988002182014,-148561.43203281032,-310375.8520678027,13252.988002182014,323628.84006998467,-0.08021453173178703,-0.16758490608097182,0.0071558426173977405,0.17474074869836956,2993253.4514102507,2421153.082907695,3565353.8199128066,,0.0696705738373305,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Simsteps Inlet,latency-simsteps-inlet,4,2048,0.0011809887627357094,-0.07338807937001678,0.07575005689548821,0.0011809887627357094,-0.07338807937001678,0.07575005689548821,0.14913813626550498,0.0008904390084238139,-0.05533296394200312,0.057113841958850754,0.11244680590085387,1.3103470597676252,1.0467055910504706,1.5739885284847799,,0.9738227698136352,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Latency Simsteps Outlet,latency-simsteps-outlet,4,2048,-0.006780996836590201,-0.0810997494270226,0.0675377557538422,-0.006780996836590201,-0.0810997494270226,0.0675377557538422,0.1486375051808648,-0.005000793329481878,-0.05980877085340778,0.04980718419444403,0.1096159550478518,1.3723907060905054,1.1096342364604053,1.6351471757206055,,0.8501289399452049,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Delivery Failure Rate,delivery-failure-rate,4,2048,0.0,,,0.0,,,,,,,,0.0,,,,,,,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Delivery Clumpiness,delivery-clumpiness,4,2048,-0.014742611661014248,-0.06979834788425442,0.040313124562225924,-0.014742611661014248,-0.06979834788425442,0.040313124562225924,0.11011147244648034,-0.021944737053153664,-0.10389654331837231,0.06000706921206499,0.16390361253043728,0.6989840234595164,0.5043326013261621,0.8936354455928707,,0.580662886175934,False,0,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Simstep Period Inlet (ns),simstep-period-inlet-ns,4,2048,-91238.09471836411,-123441.08247084066,-59035.10696588757,-91238.09471836411,-123441.08247084066,-59035.10696588757,64405.97550495309,-0.05794727647046391,-0.07840008667247401,-0.03749446626845381,0.0409056204040202,2213200.668120917,2099345.9130496997,2327055.423192134,,1.2426534688821575e-05,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
Log Num Processes,Simstep Period Outlet (ns),simstep-period-outlet-ns,4,2048,-89794.99441190604,-119914.61108204685,-59675.37774176523,-89794.99441190604,-119914.61108204685,-59675.37774176523,60239.233340281615,-0.05835703611015022,-0.0779315298684597,-0.03878254235184074,0.039148987516618966,2173231.586287336,2066742.6603163565,2279720.5122583155,,6.600495758504772e-06,True,-,20,lambda row: row['Num Processes'] in [64]+[256],64_256,64/256,Quantile Regression,median
